Cortez Colorado,37.3489,-108.5859
Aneth Utah,37.2161,-109.1871
Dolores River,38.8166529,-109.2673378
National Canyon,36.2566484,-112.8921421
Spring Canyon,33.2339578,-108.1978263
Coeur dAlene Idaho,47.6777,-116.7805
Tuzigoot,34.7729633,-112.027907
Boulder City,35.9786,-114.8325
Wittmann,33.7764231,-112.5285046
Fort Thomas,39.0751,-84.4472
Fern Glen,36.258203,-112.9189169
Santa Cruz,28.4682,-16.2546
Archie Missouri,38.4817,-94.3544
Grand Wash Bay,36.2219298,-114.0069038
Buffalo,42.8865,-78.8784
Kaibito,36.5972,-111.0743
Whitmore,42.4397,-83.7453
Emporia Kansas,38.4039,-96.1817
Bisbee Arizona,31.4481,-109.9284
Trinidad Colorado,37.1695,-104.5005
Ithaca New York,42.4406,-76.4966
San Pedro California,32.7153,-117.1573
Fossil Bay,36.2949814,-112.5362963
Paria River,36.8585987,-111.6007163
Bitahochee,0,0
Greeley Colorado,40.4233,-104.7091
Fort Lee,26.6217,-81.8406
Oxnard,34.1975,-119.177
Sun Valley,47.6732,-117.2394
Peach Springs Airport,35.5430476,-113.4146572
Pearce Ferry,36.131859,-113.988929
Mount Trumbull,36.4122035,-113.175769
Cameron,38.6688,-120.9872
Saint Johns AZ,34.5059,-109.3609
Stanley Idaho,44.2174,-114.9386
Chanute Kansas,37.6792,-95.4572
Jalisco,20.6668,-103.3918
Alvarado,37.3394,-121.895
Abbeville SC,34.1782,-82.379
Taylor,25.9017,-97.4975
Verde Valley,16.5989,121.1877
Rolla Missouri,37.9514,-91.7713
London England,41.5243,-72.0759
Carlsbad California,33.1581,-117.3506
Durant Mississippi,33.0751,-89.8545
Guatemala,15.783471,-90.230759
Pagosa Springs,37.2694,-107.0098
Johannesburg,-26.2023,28.0436
Needles California,34.8481,-114.6141
Henderson,36.0397,-114.9819
Kykotsmovi,35.8741701,-110.6234701
Cloudcroft New Mexico,32.9573,-105.7425
Tonalea Arizona,36.3225,-110.9635
Espejo,0.6228,-77.94
Douglas,54.15,-4.4833
Jerome Arizona,34.7489,-112.1138
Bremerton Washington,47.5673,-122.6326
Norfolk Virginia,36.8468,-76.2852
Tapeats Beach,36.3703992,-112.4699655
Avondale,33.4356,-112.3496
Jackass Canyon,38.627204,-109.5065063
Mancos Colorado,37.345,-108.2892
Redwall Cavern,36.2722027,-112.3246215
Saudi Arabia,23.885942,45.079162
Chadron Nebraska,42.8294,-102.9999
Nacozari,30.4,-109.65
Lubbock,33.5779,-101.8552
Beverly Hills,34.0736,-118.4004
Indian Gardens,34.323924,-111.1009648
Buckeye Arizona,33.3703,-112.5838
Roosevelt Lake,33.6222719,-111.0034505
Yampa River,40.5288528,-108.9842847
Mount Pleasant Tennessee,35.5342,-87.207
Galveston,29.3013,-94.7977
Ajo,32.3717,-112.8607
Black Canyon City,34.0709,-112.1507
Stone Creek,40.8974451,-111.8771599
Cashion,33.4353203,-112.2979334
Hidden Passage,37.1755488,-110.9290375
Tanner Mesa,37.0227721,-108.7298167
Alta Utah,40.5888,-111.638
Bright Angel Creek,36.0985939,-112.0929463
Boulder Narrows,36.65082,-111.7565522
Little Springs,34.6213908,-111.2205583
Dinosaur National Monument,40.4735741,-109.1823477
Minnesota,45.694454,-93.900192
Springdale,36.1867,-94.1288
Ganado Arizona,35.7114,-109.5421
Yaki,-2.2058,-79.9079
Cochise County, 31.881793,-109.754120 
Tapeats Creek,36.3705377,-112.4693497
Cibecue,34.0448,-110.4854
Jemez Springs New Mexico,35.7689,-106.695
Brooklyn,40.6501,-73.9496
Vernal,40.4555,-109.5288
Lees Ferry,36.8674876,-111.5951607
Redding,40.5865,-122.3917
Portugal,39.399872,-8.224454
Berkeley,37.8716,-122.2728
Nazlini,35.8963986,-109.4487147
Spring Creek,39.7425,-105.5136
Mayer,34.3978,-112.2363
Bright Angel Trail,37.9486001,-109.7548482
Toadlena New Mexico,36.237,-108.8926
Fort McDowell,33.6411929,-111.6644989
Pagosa Springs Colorado,37.2694,-107.0098
Bryan Texas,30.6744,-96.37
Lava Canyon,36.1383945,-111.8166987
Colorado City,39.7392,-104.9847
Sonoita Creek,31.4614832,-110.9792546
Honaker Trail,37.1930566,-109.9509576
Hermits Rest,36.061927,-112.2110049
India,20.593684,78.96288
Grinnell Iowa,41.743,-92.7224
Nashville,36.1659,-86.7844
Ganado Trading Post,35.7114,-109.5421
Hamilton Ontario,43.2501,-79.8496
Leupp,35.0741838,-110.8579162
Williams Arizona,35.2495,-112.191
Joplin Missouri,37.0842,-94.5133
Doris Rapids,36.3968711,-112.5319641
Towoac,0,0
Sonoita,31.8617,-112.8513
Pasadena,29.6911,-95.2091
Tapeats,36.3703992,-112.4699655
Port Moresby,-9.4431,147.1797
Music Temple,37.1627713,-110.9234813
Centerville,37.5483,-121.9886
Tuscaloosa Alabama,33.2098,-87.5692
Vanderwagen,35.2739172,-108.7548056
Albuquerque,35.0845,-106.6511
Carmel Valley,36.5061,-121.7659
Granite Narrows,36.3877602,-112.5062956
Kerrville Texas,30.0474,-99.1403
Warrensburg,38.7628,-93.7361
Aubineau Springs,35.355286,-111.6598824
La Junta Colorado,37.985,-103.5438
New Delhi,28.6519,77.2315
Towaoc Colorado,37.2044,-108.7295
Diamond,38.028,-121.8847
Gardena,33.7739,-117.9415
Saint Louis Missouri,38.6273,-90.1979
Wilmington California,33.78,-118.2626
Columbus,39.9612,-82.9988
Germantown Pennsylvania,40.3815,-79.8598
Las Lunas,34.8062,-106.7334
Jasper Texas,30.9202,-93.9966
LA,34.0522,-118.2437
Enfilade Point,36.2516477,-112.5512966
Monroe Louisiana,32.5093,-92.1193
Saint Louis,47.5884,7.5625
Evanston,42.0411,-87.6901
Mohawk Canyon,36.2313702,-112.9660334
Little Cottonwood Canyon,40.5782818,-111.796321
Tuba  City,36.135,-111.2399
Vulcans Anvil,36.2188701,-113.0774265
Deming,32.2687,-107.7586
Atlanta,33.749,-84.388
Phantom,38.2536112,-106.2255796
Tennessee,35.747845,-86.692345
Mooney Falls,36.2631188,-112.7085305
Trujillo Peru,-8.116,-79.03
Forster,-32.1814,152.5171
Pueblo,34.0522,-118.2437
Tuna Creek,36.1427592,-112.2576734
Mexico,23.634501,-102.552784
Wide Ruins,35.4194639,-109.4964948
Deadman Flat,35.5077828,-111.5437657
Cedar Ridge,33.5482,-86.5444
McNary Louisiana,30.9874,-92.5763
Cuba,21.521757,-77.781167
Flagstaff AZ,35.1981,-111.6513
Pittsfield Massachusetts,42.4501,-73.2454
Coyote Point,37.2402621,-111.8287863
Santa Fe,35.687,-105.9378
Memphis,35.1495,-90.049
Lonesome Valley,36.3296,-78.3992
Israel,31.046051,34.851612
Glenview Illinois,42.0697,-87.7878
Apache Junction,33.4151,-111.5496
Winona,44.05,-91.6393
Whiteriver,33.837,-109.9643
Oakdale,44.963,-92.9649
Idaho,44.240459,-114.478828
Galveston Texas,29.3013,-94.7977
Valentine,42.8728,-100.551
Skull Valley,34.537802,-112.7062883
Muncie,40.1934,-85.3864
Palo Alto California,37.4419,-122.143
Lukachukai Mountains,36.4844455,-109.2037118
Ganado,35.7114,-109.5421
Austin,30.2672,-97.7431
Cove Canyon,37.9422099,-110.2037474
Stockton California,37.9577,-121.2908
Bishop Camp,36.1416496,-112.8143609
Scottsdale Arizona,33.5092,-111.899
Nepal,28.394857,84.124008
Tampico,22.2782,-97.8677
Red Lake,51.0168,-93.8274
Thoreau,35.4025,-108.2234
Turlock California,37.4947,-120.8466
London,51.5085,-0.1257
Apache County,35.385845,-109.493747 
Kanab Creek,36.3922051,-112.6299121
San Antonio,38.9807,1.3036
Bloomfield,42.5689,-83.3836
Guanajuato,21.1291,-101.6737
Towaoc,37.2044,-108.7295
Lubbock Texas,33.5779,-101.8552
Pueblo Colorado,38.2544,-104.6091
Marquette Michigan,46.5435,-87.3954
Berlin Germany,52.5244,13.4105
Boise Idaho,43.6135,-116.2035
Thunder,48.382,-89.2502
Indian Wells,33.7207,-116.2168
Lava Canyon Rapid,36.1383945,-111.8166987
Indiana,39.849426,-86.258278
Tsegi Canyon,36.650832,-110.4323591
Beclahbeto,0,0
Italy,41.87194,12.56738
Galesburg Illinois,40.9478,-90.3712
Yosemite,37.1911,-119.7726
Fruitland,36.7158,-108.3142
Crossing of the Fathers,37.0488788,-111.3037652
Glen Canyon,33.5389305,-112.1140397
Separation,35.8239382,-113.572292
Hance Rapid,36.0459215,-111.9203492
Flagstaff,35.1981,-111.6513
Twilight Canyon,37.1277714,-110.9607041
Echo Park,34.0781,-118.2607
Bass,42.5584,-70.88
Holland,42.7875,-86.1089
Pasadena California,34.1478,-118.1445
Alexandria Louisiana,31.3113,-92.4451
New Orleans,29.9547,-90.0751
Ruidoso New Mexico,33.3317,-105.673
Bridge Canyon Rapid,35.7753297,-113.5245939
Nutrioso Arizona,33.9531,-109.2092
Supai,36.2369266,-112.6890791
Whitmore Trail,36.1444267,-113.2013193
Rainbow Bridge National Monument,37.0778876,-110.9655099
College Station Texas,30.628,-96.3344
Florence,43.7792,11.2463
Reno,39.5296,-119.8138
Gray Mountain,40.3035959,-105.2852668
Seattle,47.6062,-122.3321
Sapphire,36.1473585,-112.2926972
United States,37.09024,-95.712891
Cambodia,12.565679,104.990963
Oatman,35.0263915,-114.3835698
Hot Springs Arkansas,34.5037,-93.0552
Fort Morgan Colorado,40.2503,-103.7999
Yavapai County,34.630044,-112.573745 
Grand Junction,39.0639,-108.5507
Satans Ramp,0,0
Sedona,34.8672,-111.8054
Sun City,47.2529,-122.4443
Graham County,32.931828,-109.878310 
Palominas,31.3798232,-110.1184106
Dulce,36.9336,-106.9989
First Mesa,35.8367,-110.3815
Dayton Ohio,39.7589,-84.1916
Wyoming,42.755966,-107.302490
Walker Creek,33.7287,-87.0903
Steamboat Springs,40.485,-106.8317
Aledo Illinois,41.1998,-90.7493
Prairie,32.746,-96.9978
Wales,27.9014,-81.5859
Charleston SC,32.7766,-79.9309
Davenport Texas,33.9251,-95.1366
Stamford,52.65,-0.4833
Travertine Falls,35.7559079,-113.4479644
Las Vegas Nevada,36.175,-115.1372
Wellesley,42.2965,-71.2926
Russia,61.52401,105.318756
Illinois,40.349457,-88.986137
Belize City,17.4995,-88.1976
Kansas City Missouri,39.0997,-94.5786
Marysville,48.0518,-122.1771
Texarkana,33.4251,-94.0477
Springfield Illinois,39.8017,-89.6437
Two Grey Hills,36.2375066,-108.80259
Salmon City Idaho,45.1758,-113.8959
Humboldt,34.53,-112.2422
Havasu Canyon,36.3077607,-112.7618606
Long Beach,33.767,-118.1892
Maryland,39.063946,-76.802101
Coffeyville Kansas,37.0373,-95.6164
Fort Davis Texas,30.5882,-103.8946
Marana,32.4367,-111.2254
Liberia,6.428055,-9.429499
Date Creek,34.2997424,-113.4713152
Oakland California,37.8044,-122.2708
Fort Huachuca,31.563325,-110.33432
Oraibi,35.8763922,-110.6404148
Englewood,47.5301,-122.0326
Grand Canyon,36.0464,-112.1541
Norway,60.472024,8.468946
Costa Mesa,33.6411,-117.9187
Scorpion Island,37.5280453,-111.0626583
Denmark,56.26392,9.501785
Willard Springs,34.9814057,-111.6859908
Trujillo,18.5001,-69.9886
Parks,35.2606,-111.9488
Crystal,42.2411,-88.3162
Lindbergh Springs,35.1086239,-111.7207169
Ireland,53.41291,-8.24389
Trezevant Tennessee,36.0115,-88.6228
Hurricane,37.1753,-113.29
Fort Sumner,34.4717,-104.2455
Wynona,0,0
Yates Center Kansas,37.8811,-95.7333
Kamloops,50.6665,-120.3192
Long Island,40.7448,-73.9488
Saint George,37.1041,-113.5841
Pleasant Valley,34.2164,-119.0376
Alabama,32.806671,-86.791130
Richmond California,37.9358,-122.3478
Dulce New Mexico,36.9336,-106.9989
Yampa,35.489439,-113.2004805
Badger,64.8,-147.5333
Des Moines Iowa,41.6005,-93.6091
Phantom Beach,38.2536112,-106.2255796
Orinda California,37.8772,-122.1797
Iceberg Canyon,37.3299925,-110.7659769
Split Mountain,40.4832959,-109.2206826
Two Grey Hills New Mexico,36.2375,-108.8026
Tuckup,36.3460933,-112.8851992
Burbank,34.1808,-118.309
Chihuahua,28.6353,-106.0889
Bingham Canyon,40.5955,-111.9591
Sulphur Springs Valley,32.5487623,-110.0662724
Little Colorado River,36.1910972,-111.8037701
Connecticut,41.597782,-72.755371
Skull Valley Arizona,34.5053,-112.6855
Gneiss Canyon,35.783307,-113.5328217
Tuba City,36.135,-111.2399
San Fernando,36.4759,-6.1982
Dayton,39.7589,-84.1916
Waterflow,36.7597,-108.4818
Mobile Alabama,30.6944,-88.043
Surprise Valley,37.3208213,-111.3873845
Silsbee,30.3491,-94.178
Moenkopi,36.1111043,-111.2223624
Bessemer Michigan,46.4813,-90.0529
Ithaca,42.4406,-76.4966
Albany,42.6526,-73.7562
Arizona City,33.4484,-112.074
Laughlin,35.1678,-114.573
Achen Germany,50.7766,6.0834
Roseburg,43.2165,-123.3417
Ojibwa,0,0
Navajo County,35.390934,-110.320908 
Nebraska,41.125370,-98.268082
Denver Colorado,39.7392,-104.9847
Hindman Kentucky,37.3359,-82.9804
Red Valley,37.4852,-122.2364
Gila River,32.7197692,-114.5552281
Kidder Missouri,39.7803,-94.1024
Bolivia,-16.290154,-63.588653
New York City,40.7143,-74.006
Cathedral,33.7797,-116.4653
Guadalajara,40.6286,-3.1618
Willow Springs,36.9034,-104.4391
Mexican Hat,37.151946,-109.8670664
Tucson Arizona,32.2217,-110.9265
Brandon Mississippi,32.2732,-89.9859
Glendale,33.5386,-112.186
Winslow Arizona,35.0242,-110.6974
Stairway,36.2383146,-112.9624222
Dallas,32.7831,-96.8067
Fall Canyon,38.9355199,-112.2324347
Batan,30.4507,-91.1546
Fruitland New Mexico,36.7158,-108.3142
Mancos Creek,36.9833306,-108.9806571
Middletown Ohio,39.5151,-84.3983
Moran,27.1873,94.9156
Kachina Village,35.097,-111.6927
Detroit Michigan,42.3314,-83.0457
Hite,37.8074889,-110.4395858
New Richmond Ohio,38.9487,-84.2799
Tolleson Arizona,33.45,-112.2593
Gallup New Mexico,35.5281,-108.7426
Grandview,38.8858,-94.533
Flaming Gorge Dam,40.9146819,-109.421525
Tropic Utah,37.6253,-112.0821
Buckeye,33.3703,-112.5838
China Lake California,35.6405,-117.7639
Glen Canyon Dam,36.9374881,-111.484325
Bitter Creek,37.2269257,-113.4891197
Grants,42.4393,-123.3307
Guaymas Mexico,27.9193,-110.8975
Red Oak Iowa,41.0097,-95.2255
Stanton’s Cave,0,0
Newcomb,39.6289,-84.6486
Aspen,39.0795,-77.073
Cromwell Indiana,41.4006,-85.6158
Colorado Plateau,37.00028,-110.0009558
Fresno,36.7477,-119.7724
Clarkdale,34.7711,-112.0579
Vulcans Throne,36.2188701,-113.0774265
Utah,40.150032,-111.862434
US,37.09024,-95.712891
Camarillo,34.2164,-119.0376
White Plains New York,41.034,-73.7629
Hamilton,55.7667,-4.0333
Prescott Arizona,34.61,-112.3157
Cannes,43.5513,7.0127
Bangkok,13.754,100.5014
Barstow,34.8697,-117.0562
Kwagunt,36.2633189,-111.8287723
Amarillo Texas,35.222,-101.8313
Hermosa Beach California,33.8622,-118.3995
Blackwater,33.0312,-111.5826
Paris,48.8534,2.3488
Cleveland Ohio,41.4995,-81.6954
Rough Rock,36.4072229,-109.8728929
Sacaton,33.0767,-111.7393
Turkey,38.963745,35.243322
El Salvador,13.794185,-88.89653
San Diego,32.7153,-117.1573
Toledo Ohio,41.6639,-83.5552
Tahlequah OK,35.9154,-94.97
President Harding Rapid,36.3880414,-111.8476637
Last Chance,46.5927,-112.0361
Walnut Canyon,35.1829602,-111.4805264
Kanab Canyon,36.3916496,-112.6285231
Camp Verde Arizona,34.5636,-111.8543
Garden Creek,40.9460536,-112.1705023
Mesa,49.1191,6.1727
Estes Park Colorado,40.3772,-105.5217
Mille Crag Bend,37.8744329,-110.2837489
Provo Utah,40.2338,-111.6585
Meeteese Wyoming,0,0
Holbrook,40.8123,-73.0784
Magdalena,19.3321,-99.2112
Fort Defiance,41.2845,-84.3558
Pineland Texas,31.248,-93.9744
Bellemont,35.2380657,-111.8334974
El Paso,31.7587,-106.4869
Austria,47.516231,14.550072
Englewood New Jersey,40.8929,-73.9726
Camp Verde,34.5636,-111.8543
Narrows,37.2054,-79.9589
Maine Arizona,35.2606,-111.9488
Show Low,34.2542,-110.0298
Harrisburg,40.2737,-76.8844
Alco Louisiana,31.3344,-93.1307
Ecuador,-1.831239,-78.183406
Woodland Hills California,34.1683,-118.6059
Carthage,34.2257,-77.9447
Salt River Canyon,33.6566934,-110.8132274
Sells,31.912,-111.8812
Farmington New Mexico,36.7281,-108.2187
Dallas Texas,32.7831,-96.8067
Deer Creek Falls,36.3894753,-112.5081675
Ruston Louisiana,32.5232,-92.6379
Quartzsite,33.6639,-114.23
Hollywood,34.0983,-118.3267
Colorado Springs,38.8339,-104.8214
Puerto Vallarta,20.617,-105.2302
Delores,0,0
Castle Butte,35.3853,-110.3207
Globe Arizona,33.3942,-110.7865
Bulgaria,42.733883,25.48583
Cottonwood,40.6197,-111.8102
Mineral Park,38.0011076,-107.0711604
Cashion Arizona,33.4353,-112.2979
Mesa Arizona,33.4223,-111.8226
Riverside California,33.9534,-117.3962
Missouri,38.456085,-92.288368
Animas River,36.7138917,-108.2217411
Burbank California,34.1808,-118.309
Saint Petersburg,59.9386,30.3141
San Pedro River,32.9845103,-110.7837169
Bingham Canyon Utah,40.5583,-112.1306
Beautiful Mountain,36.4888906,-108.9892618
Oklahoma City,35.4676,-97.5164
Isle of Man,54.236107,-4.548056
Gila Valley,34.255,-111.2585
Deer Creek,35.9624,-119.0443
Red Rock,46.901,-119.6306
San Angelo Texas,31.4638,-100.437
Madison Indiana,38.7678,-85.3966
Jonesboro,35.8423,-90.7043
Dartmouth,44.6713,-63.5772
Tesuque,35.744196,-105.9197435
Durango,43.1712,-2.6338
Safford,32.834,-109.7076
McCall Idaho,44.911,-116.0987
Oregon,44.572021,-122.070938
Wahweap,37.0374864,-111.5715521
Cedar City,42.0083,-91.6441
Dodge City Kansas,37.7528,-100.0171
Grand Gulch,37.5247192,-109.8990192
Spencer,43.1414,-95.1444
Studio City,0,0
Whitmore Wash,36.1444267,-113.2013193
New Orleans Louisiana,29.9547,-90.0751
Unkar Delta,36.0783188,-111.8712712
Port Arthur Texas,29.8852,-93.9423
Superstition Mountains,33.4286606,-111.4181856
Vail Colorado,39.6403,-106.3742
Kirtland,36.7342,-108.3598
Awatovi,35.7236182,-110.2787391
Los Angeles,34.0522,-118.2437
Guadalajara Jalisco,20.6668,-103.3918
Mount Pleasant Utah,39.5469,-111.4555
Rider Canyon,36.6738757,-111.741552
Stanislaus River,0,0
Calabasas,34.1578,-118.6384
El Sobrante,37.9772,-122.2952
Fort Hamilton,39.1271,-84.5144
Vietnam,14.058324,108.277199
Tuweep Leap,36.4158149,-113.0665971
Paiute Rapid,36.8333117,-113.8341299
Yugoslavia,43.915886,17.679076
Center Texas,31.5107,-96.4247
Ash Fork,35.2250114,-112.4840675
Dinosaur Monument,40.243578,-109.0145613
Split Mountain Dam,40.6477334,-109.8143155
Silver City New Mexico,32.7701,-108.2803
Mohave County,35.717705,-113.749689 
Polacca,35.8366716,-110.3815198
Grants New Mexico,35.1476,-107.8526
Port Arthur,29.8852,-93.9423
Wheat Ridge Colorado,39.7661,-105.0772
Echo Cliffs,36.4124889,-111.525428
Painted Desert,34.0606014,-109.7806562
West Virginia,38.491226,-80.954453
Switzerland,46.818188,8.227512
Revelstoke,50.9971,-118.1953
Harshaw,31.4673182,-110.707029
Lake Powell,36.9666574,-111.292374
Unkar,36.0783188,-111.8712712
Paria Creek,36.8561591,-111.6025147
Parashont Canyon,36.9563735,-112.8610434
Brazil,-14.235004,-51.92528
Africa,7.1881,21.0938
Caldwell Idaho,43.6629,-116.6874
Stoneman Lake,34.7814099,-111.5126495
Newport News,37.0834,-76.4697
Dewey Arizona,34.53,-112.2422
Tuba City Arizona,36.135,-111.2399
North Dakota,47.528912,-99.784012
Elves,36.1963701,-112.4507366
Limestone County,42.8501,-78.7998
Granite Falls,35.7965,-81.4306
Conway Springs Kansas,37.3903,-97.6423
Quebec,41.6612,-72.7795
Snowflake,34.5134,-110.0785
Monument Valley,37.033334,-110.2006846
Clear Creek,39.6238,-105.4178
Stillwater Oklahoma,36.1156,-97.0584
Basalt,39.3689,-107.0328
Forest Hill Louisiana,31.0419,-92.5312
Redlands,34.0556,-117.1825
Whetstone Mountains,31.7947589,-110.4252148
Serpentine,-32.3605,115.9772
Pinal County,32.918910,-111.367257 
Watertown New York,43.9748,-75.9108
Crownpoint,41.417,-87.3653
Eureka California,40.8021,-124.1637
Pikes Peak,38.9743539,-105.0740838
Jiquilpan Jalisco,0,0
Laughlin Nevada,35.1678,-114.573
Bumble Bee,34.2008645,-112.1529372
Provo,40.2338,-111.6585
San Jose,37.3394,-121.895
Chino,34.0122,-117.6889
Zuni,35.0725,-108.8506
Paria,18.7811,84.0884
Waterpocket Fold,38.2499802,-111.1673897
Fossil Canyon,36.2735922,-112.5268513
Saint George Utah,37.1041,-113.5841
Salome,33.7811,-113.6146
Kingman Arizona,35.1894,-114.053
Corpus Christi Texas,27.8006,-97.3964
Columbia Missouri,38.9517,-92.3341
Sanger California,36.708,-119.556
Peoria,33.5806,-112.2374
Second Mesa,49.1191,6.1727
Rainbow Bridge,37.1099937,-110.9751486
Jackson Mississippi,32.2988,-90.1848
Deubendorff,36.3446113,-112.4549089
Kilauea,22.2121,-159.4134
Ojo Encino,35.9555736,-107.3478237
Nevills,36.0522331,-111.9027152
Blanding Utah,37.6243,-109.4797
Myrtle Point Oregon,43.0648,-124.139
Mobile,30.6944,-88.043
Emery Falls,36.9961341,-103.8669077
Marble,42.5001,-70.8578
Dodge City,37.7528,-100.0171
Oak Park Illinois,41.885,-87.7845
Honolulu,21.3069,-157.8583
Grand Canyon National Park,36.1865451,-112.185254
Oakland,37.8044,-122.2708
Downey,33.94,-118.1326
Solitude,36.5454,-82.661
Shonto,36.5944422,-110.6423629
Island Park,45.6624,-110.561
Santa Monica,34.0194,-118.4912
White Mountains,34.1253218,-110.0437193
Franklin Louisiana,29.796,-91.5015
Managua,12.1328,-86.2504
Riverside,33.9534,-117.3962
Phantom Ranch,36.1049828,-112.0951686
Tuna,32.004,-106.6058
Dewey,35.5941,-119.341
Innsbruck Austria,47.2627,11.3945
Montebello California,34.0095,-118.1054
Slate Creek,40.5760572,-110.5382175
Yaxchilan,0,0
Lake Havasu,34.4839,-114.3225
Chambers Arizona,35.1886,-109.4332
Taylor Arizona,34.465,-110.0912
Aspen Colorado,39.1911,-106.8175
Navajo Bridge,36.8177654,-111.6315499
Sanford Colorado,37.2583,-105.9047
Kentucky,37.668140,-84.670067
Pittsburgh,40.4406,-79.9959
North Carolina,35.630066,-79.806419
South America,-14.6049,-57.6563
Whitewater,42.8336,-88.7323
Carbon Creek,38.733605,-107.0308805
South Dakota,44.299782,-99.438828
Albuquerque New Mexico,35.0845,-106.6511
Shinumo Creek,36.2366471,-112.3501776
Arizona,33.729759,-111.431221
Bumble Bee Arizona,34.2009,-112.1529
Fort Wingate,35.4678017,-108.5411898
Las Vegas New Mexico,35.5939,-105.2239
Waco Texas,31.5493,-97.1467
Sheep Springs,36.255285,-108.5609164
West Jordan Utah,40.6097,-111.9391
Spain,40.463667,-3.74922
Fairbanks,64.8378,-147.7164
Mesquite Nevada,36.8055,-114.0672
Visalia California,36.3302,-119.2921
Toronto,43.7001,-79.4163
Frankfurt Germany,50.1155,8.6842
Durango Colorado,37.2753,-107.8801
Walthenburg,0,0
Wheeling West Virginia,39.7038889,-104.8313889
El Paso Texas,31.7587,-106.4869
Dodsonville Ohio,39.2023,-83.8147
Bloomington Indiana,39.1653,-86.5264
U.S.,37.09024,-95.712891
Tempe,33.4148,-111.9093
Washington,47.400902,-121.490494
Elves Chasm,36.1963701,-112.4507366
Lakeside,30.13,-81.7682
Tempe Arizona,33.4148,-111.9093
Nankoweap Rapids,36.3048886,-111.8555457
Conquistador Aisle,36.2416473,-112.4874052
Lexington,38.0498,-84.4586
Iceland,64.963051,-19.020835
Berkeley California,37.8716,-122.2728
Salina,34.9229,33.6233
Pima County,32.128237,-111.783018 
Boston,52.9763,-0.0266
Fort Valley,32.5538,-83.8874
The Gap,-16.8306,-49.5319
